"Claim_ID","Customer_ID","Vehicle_ID","Claim_Amount","Claim_Date","Claim_Type"
"4878","753003","753003","10000","2025-10-07","1"
"4879","543343","543343","10000","2025-07-14","1"
"4880","88457","88457","10000","2025-08-07","1"
"4881","880367","880367","10000","2025-07-28","1"
"4882","114867","114867","10000","2025-06-28","1"
"4883","790943","790943","10000","2025-05-07","1"
"4884","702676","702676","10000","2025-03-07","1"
"4885","619596","619596","10000","2025-08-28","1"
"4886","729818","729818","10000","2025-09-21","1"
"4887","460799","460799","10000","2025-06-21","1"
"4888","429282","429282","10000","2025-05-07","1"
"4889","209556","209556","10000","2025-12-07","1"
"4890","622245","622245","10000","2025-12-21","1"
"4891","188403","188403","10000","2025-07-21","1"
"4892","994197","994197","10000","2025-03-28","1"
"4893","345918","345918","10000","2025-10-14","1"
"4894","299730","299730","10000","2025-10-28","1"
"4895","907568","907568","10000","2025-12-14","1"
"4896","734383","734383","10000","2025-03-28","1"
"4897","972123","972123","10000","2025-08-07","1"
"4898","37794","37794","10000","2025-08-28","1"
"4899","528983","528983","10000","2025-09-07","1"
"4900","197831","197831","10000","2025-12-28","1"
"4901","834","834","10000","2025-01-20","1"
"4902","846124","846124","10000","2025-02-06","1"
"4903","988364","988364","10000","2025-03-07","1"
"4904","790939","790939","10000","2025-04-28","1"
"4905","49273","49273","10000","2025-11-28","1"
"4906","814772","814772","10000","2025-07-14","1"
"4907","592753","592753","10000","2025-05-14","1"
"4908","744637","744637","10000","2025-01-13","1"
"4909","787105","787105","10000","2025-05-07","1"
"4910","165029","165029","10000","2025-02-27","1"
"4911","761471","761471","10000","2025-09-28","1"
"4912","193336","193336","10000","2025-07-28","1"
"4913","938717","938717","10000","2025-04-07","1"
"4914","939482","939482","10000","2025-03-28","1"
"4915","479962","479962","10000","2025-04-28","1"
"4916","447615","447615","10000","2025-08-07","1"
"4917","358476","358476","10000","2025-03-07","1"
"4918","82076","82076","10000","2025-09-28","1"
"4919","335060","335060","10000","2025-05-07","1"
"4920","47359","47359","10000","2025-01-27","1"
"4921","858956","858956","10000","2025-07-07","1"
"4922","528762","528762","10000","2025-07-21","1"
"4923","518448","518448","10000","2025-07-14","1"
"4924","807451","807451","10000","2025-05-28","1"
"4925","25141","25141","10000","2025-11-21","1"
"4926","537374","537374","10000","2025-05-14","1"
"4927","129004","129004","10000","2025-08-28","1"
"4928","520376","520376","10000","2025-10-07","1"
"4929","53632","53632","10000","2025-03-07","1"
"4930","642681","642681","10000","2025-08-14","1"
"4931","788784","788784","10000","2025-11-28","1"
"4932","469269","469269","10000","2025-08-14","1"
"4933","729317","729317","10000","2025-02-20","1"
"4934","480135","480135","10000","2025-03-14","1"
"4935","919596","919596","10000","2025-08-28","1"
"4936","328000","328000","10000","2025-03-14","1"
"4937","971816","971816","10000","2025-08-21","1"
"4938","71628","71628","10000","2025-01-13","1"
"4939","75309","75309","10000","2025-02-13","1"
"4940","10575","10575","10000","2025-08-28","1"
"4941","822087","822087","10000","2025-04-21","1"
"4942","905902","905902","10000","2025-10-21","1"
"4943","951210","951210","10000","2025-04-14","1"
"4944","900962","900962","10000","2025-04-28","1"
"4945","618117","618117","10000","2025-10-21","1"
"4946","229487","229487","10000","2025-10-21","1"
"4947","615036","615036","10000","2025-04-28","1"
"4948","273965","273965","10000","2025-05-21","1"
"4949","10539","10539","10000","2025-05-28","1"
"4950","966564","966564","10000","2025-11-07","1"
"4951","108914","108914","10000","2025-03-14","1"
"4952","205352","205352","10000","2025-12-14","1"
"4953","94545","94545","10000","2025-03-14","1"
"4954","398313","398313","10000","2025-06-07","1"
"4955","624375","624375","10000","2025-10-14","1"
"4956","913166","913166","10000","2025-07-21","1"
"4957","336244","336244","10000","2025-07-21","1"
"4958","532129","532129","10000","2025-11-14","1"
"4959","439118","439118","10000","2025-03-21","1"
"4960","696803","696803","10000","2025-10-28","1"
"4961","932273","932273","10000","2025-12-28","1"
"4962","273027","273027","10000","2025-04-07","1"
"4963","59183","59183","10000","2025-01-27","1"
"4964","422214","422214","10000","2025-05-07","1"
"4965","751322","751322","10000","2025-02-13","1"
"4966","731549","731549","10000","2025-09-21","1"
"4967","253219","253219","10000","2025-07-07","1"
"4968","966444","966444","10000","2025-02-06","1"
"4969","664946","664946","10000","2025-02-20","1"
"4970","980090","980090","10000","2025-02-27","1"
"4971","141530","141530","10000","2025-05-21","1"
"4972","844794","844794","10000","2025-08-07","1"
"4973","227465","227465","10000","2025-09-07","1"
"4974","702758","702758","10000","2025-11-28","1"
"4975","765413","765413","10000","2025-04-21","1"
"4976","456576","456576","10000","2025-05-07","1"
"4977","202660","202660","10000","2025-11-21","1"
"4978","960288","960288","10000","2025-03-28","1"
"4979","909687","909687","10000","2025-01-06","1"
"4980","991510","991510","10000","2025-06-21","1"
"4981","283306","283306","10000","2025-12-28","1"
"4982","775338","775338","10000","2025-11-28","1"
"4983","403122","403122","10000","2025-03-21","1"
"4984","910934","910934","10000","2025-11-14","1"
"4985","129708","129708","10000","2025-08-28","1"
"4986","817863","817863","10000","2025-01-06","1"
"4987","525715","525715","10000","2025-06-21","1"
"4988","239626","239626","10000","2025-04-07","1"
"4989","521216","521216","10000","2025-06-07","1"
"4990","954825","954825","10000","2025-04-07","1"
"4991","467901","467901","10000","2025-11-14","1"
"4992","310028","310028","10000","2025-11-21","1"
"4993","818894","818894","10000","2025-01-13","1"
"4994","433107","433107","10000","2025-10-07","1"
"4995","70460","70460","10000","2025-09-28","1"
"4996","219574","219574","10000","2025-02-20","1"
"4997","553420","553420","10000","2025-03-07","1"
"4998","395655","395655","10000","2025-10-07","1"
"4999","535917","535917","10000","2025-10-28","1"
"5000","85437","85437","10000","2025-07-28","1"
"5001","958788","958788","10000","2025-11-21","1"
"5002","31796","31796","10000","2025-11-21","1"
"5003","599633","599633","10000","2025-03-28","1"
"5004","39017","39017","10000","2025-07-07","1"
"5005","693322","693322","10000","2025-12-28","1"
"5006","18775","18775","10000","2025-11-21","1"
"5007","423971","423971","10000","2025-02-20","1"
"5008","910106","910106","10000","2025-08-21","1"
"5009","824143","824143","10000","2025-04-14","1"
"5010","94109","94109","10000","2025-09-14","1"
"5011","523660","523660","10000","2025-02-06","1"
"5012","523607","523607","10000","2025-01-20","1"
"5013","6335","6335","10000","2025-07-14","1"
"5014","62350","62350","10000","2025-11-21","1"
"5015","375404","375404","10000","2025-12-14","1"
"5016","440752","440752","10000","2025-10-28","1"
"5017","42123","42123","10000","2025-06-21","1"
"5018","475704","475704","10000","2025-07-14","1"
"5019","1312","1312","10000","2025-01-13","1"
"5020","177369","177369","10000","2025-11-07","1"
"5021","323780","323780","10000","2025-06-07","1"
"5022","448843","448843","10000","2025-05-21","1"
"5023","478727","478727","10000","2025-05-28","1"
"5024","950956","950956","10000","2025-10-28","1"
"5025","414292","414292","10000","2025-02-27","1"
"5026","667515","667515","10000","2025-02-06","1"
"5027","559662","559662","10000","2025-09-07","1"
"5028","465734","465734","10000","2025-05-21","1"
"5029","985338","985338","10000","2025-05-07","1"
"5030","289876","289876","10000","2025-02-13","1"
"5031","399374","399374","10000","2025-04-21","1"
"5032","778429","778429","10000","2025-08-28","1"
"5033","542060","542060","10000","2025-12-28","1"
"5034","844686","844686","10000","2025-11-14","1"
"5035","144567","144567","10000","2025-01-06","1"
"5036","708054","708054","10000","2025-06-28","1"
"5037","583416","583416","10000","2025-03-28","1"
"5038","284353","284353","10000","2025-07-21","1"
"5039","278692","278692","10000","2025-03-14","1"
"5040","826137","826137","10000","2025-02-13","1"
"5041","769595","769595","10000","2025-07-21","1"
"5042","593141","593141","10000","2025-01-20","1"
"5043","314568","314568","10000","2025-01-13","1"
"5044","681943","681943","10000","2025-01-27","1"
"5045","430424","430424","10000","2025-09-14","1"
"5046","497509","497509","10000","2025-12-07","1"
"5047","37339","37339","10000","2025-03-14","1"
"5048","566999","566999","10000","2025-05-14","1"
"5049","225300","225300","10000","2025-05-21","1"
"5050","229338","229338","10000","2025-02-20","1"
"5051","856258","856258","10000","2025-07-07","1"
"5052","129831","129831","10000","2025-09-28","1"
"5053","210492","210492","10000","2025-10-07","1"
"5054","646095","646095","10000","2025-08-07","1"
"5055","586451","586451","10000","2025-01-27","1"
"5056","893410","893410","10000","2025-05-28","1"
"5057","818958","818958","10000","2025-08-28","1"
"5058","697721","697721","10000","2025-11-07","1"
"5059","911333","911333","10000","2025-04-14","1"
"5060","136491","136491","10000","2025-08-28","1"
"5061","652520","652520","10000","2025-08-21","1"
"5062","985012","985012","10000","2025-10-28","1"
"5063","385467","385467","10000","2025-07-21","1"
"5064","9735","9735","10000","2025-01-20","1"
"5065","811564","811564","10000","2025-07-28","1"
"5066","447174","447174","10000","2025-10-21","1"
"5067","438805","438805","10000","2025-11-21","1"
"5068","189329","189329","10000","2025-11-28","1"
"5069","976011","976011","10000","2025-11-14","1"
"5070","941186","941186","10000","2025-02-20","1"
"5071","110089","110089","10000","2025-04-28","1"
"5072","516744","516744","10000","2025-11-07","1"
"5073","329224","329224","10000","2025-07-07","1"
"5074","37180","37180","10000","2025-01-06","1"
"5075","646244","646244","10000","2025-01-13","1"
"5076","165685","165685","10000","2025-06-28","1"
"5077","735938","735938","10000","2025-10-28","1"
"5078","745492","745492","10000","2025-10-07","1"
"5079","602656","602656","10000","2025-06-21","1"
"5080","88737","88737","10000","2025-03-14","1"
"5081","973247","973247","10000","2025-01-27","1"
"5082","410104","410104","10000","2025-01-20","1"
"5083","462585","462585","10000","2025-11-28","1"
"5084","330637","330637","10000","2025-03-14","1"
"5085","42301","42301","10000","2025-08-14","1"
"5086","209341","209341","10000","2025-11-07","1"
"5087","291937","291937","10000","2025-10-28","1"
"5088","429053","429053","10000","2025-05-07","1"
"5089","702360","702360","10000","2025-09-21","1"
"5090","99553","99553","10000","2025-08-28","1"
"5091","971286","971286","10000","2025-10-07","1"
"5092","434297","434297","10000","2025-01-13","1"
"5093","612868","612868","10000","2025-05-28","1"
"5094","432615","432615","10000","2025-04-14","1"
"5095","441927","441927","10000","2025-01-20","1"
"5096","696367","696367","10000","2025-05-07","1"
"5097","410932","410932","10000","2025-11-07","1"
"5098","73545","73545","10000","2025-05-14","1"
"5099","43259","43259","10000","2025-02-13","1"
"5100","225284","225284","10000","2025-10-21","1"
"5101","957525","957525","10000","2025-04-07","1"
"5102","446053","446053","10000","2025-01-20","1"
"5103","609582","609582","10000","2025-10-14","1"
"5104","955585","955585","10000","2025-09-21","1"
"5105","820475","820475","10000","2025-11-07","1"
"5106","206171","206171","10000","2025-12-28","1"
"5107","377249","377249","10000","2025-10-21","1"
"5108","2083","2083","10000","2025-05-28","1"
"5109","864434","864434","10000","2025-03-21","1"
"5110","976537","976537","10000","2025-02-27","1"
"5111","857005","857005","10000","2025-10-07","1"
"5112","884841","884841","10000","2025-11-21","1"
"5113","412301","412301","10000","2025-02-13","1"
"5114","438998","438998","10000","2025-11-28","1"
"5115","701093","701093","10000","2025-01-13","1"
"5116","310055","310055","10000","2025-12-28","1"
"5117","991591","991591","10000","2025-09-21","1"
"5118","833388","833388","10000","2025-10-14","1"
"5119","471396","471396","10000","2025-01-20","1"
"5120","135635","135635","10000","2025-11-07","1"
"5121","183934","183934","10000","2025-03-07","1"
"5122","429891","429891","10000","2025-03-07","1"
"5123","944665","944665","10000","2025-08-21","1"
"5124","279251","279251","10000","2025-07-07","1"
"5125","601606","601606","10000","2025-01-20","1"
"5126","208594","208594","10000","2025-05-28","1"
"5127","137350","137350","10000","2025-05-21","1"
"5128","534056","534056","10000","2025-05-14","1"
"5129","32212","32212","10000","2025-09-14","1"
"5130","367561","367561","10000","2025-05-14","1"
"5131","161962","161962","10000","2025-08-28","1"
"5132","913646","913646","10000","2025-03-21","1"
"5133","856519","856519","10000","2025-09-28","1"
"5134","947027","947027","10000","2025-11-14","1"
"5135","186463","186463","10000","2025-06-14","1"
"5136","542446","542446","10000","2025-06-07","1"
"5137","947953","947953","10000","2025-11-14","1"
"5138","363570","363570","10000","2025-01-20","1"
"5139","840880","840880","10000","2025-09-28","1"
"5140","999249","999249","10000","2025-09-28","1"
"5141","445123","445123","10000","2025-12-07","1"
"5142","787374","787374","10000","2025-12-07","1"
"5143","62504","62504","10000","2025-12-28","1"
"5144","762546","762546","10000","2025-10-07","1"
"5145","13509","13509","10000","2025-11-21","1"
"5146","662825","662825","10000","2025-01-13","1"
"5147","238678","238678","10000","2025-05-07","1"
"5148","980640","980640","10000","2025-10-21","1"
"5149","186567","186567","10000","2025-04-07","1"
"5150","733285","733285","10000","2025-10-21","1"
"5151","749719","749719","10000","2025-12-07","1"
"5152","629152","629152","10000","2025-09-21","1"
"5153","58012","58012","10000","2025-09-28","1"
"5154","37136","37136","10000","2025-02-06","1"
"5155","517422","517422","10000","2025-04-28","1"
"5156","538466","538466","10000","2025-09-21","1"
"5157","334197","334197","10000","2025-04-07","1"
"5158","648100","648100","10000","2025-07-28","1"
"5159","551393","551393","10000","2025-11-28","1"
"5160","560701","560701","10000","2025-02-13","1"
"5161","852830","852830","10000","2025-07-07","1"
"5162","61661","61661","10000","2025-04-14","1"
"5163","384561","384561","10000","2025-03-14","1"
"5164","317663","317663","10000","2025-07-07","1"
"5165","972354","972354","10000","2025-10-07","1"
"5166","378412","378412","10000","2025-07-21","1"
"5167","369097","369097","10000","2025-04-14","1"
"5168","373743","373743","10000","2025-02-27","1"
"5169","496737","496737","10000","2025-11-28","1"
"5170","10642","10642","10000","2025-03-21","1"
"5171","371618","371618","10000","2025-07-21","1"
"5172","169179","169179","10000","2025-11-14","1"
"5173","139681","139681","10000","2025-06-14","1"
"5174","117003","117003","10000","2025-02-06","1"
"5175","420625","420625","10000","2025-11-14","1"
"5176","470818","470818","10000","2025-02-20","1"
